repo,package,release_tag,release_name,release_date_utc,asset_original_name,saved_filename,download_url,content_type,size_bytes
AniTrend/anitrend-app,com.mxt.anitrend,1.8.9,Bump version from 1.8.8 to 1.8.9,2021-10-17T12:29:34+00:00,app-github-release.apk,Bump_version_from_1.8.8_to_1.8.9_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.9/app-github-release.apk,application/vnd.android.package-archive,16265262
AniTrend/anitrend-app,com.mxt.anitrend,1.8.9,Bump version from 1.8.8 to 1.8.9,2021-10-17T12:29:34+00:00,app-release.apk,Bump_version_from_1.8.8_to_1.8.9_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.9/app-release.apk,application/vnd.android.package-archive,16265253
AniTrend/anitrend-app,com.mxt.anitrend,1.8.8,Bump version from 1.8.7 to 1.8.8,2021-10-12T08:36:38+00:00,app-github-release.apk,Bump_version_from_1.8.7_to_1.8.8_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.8/app-github-release.apk,application/vnd.android.package-archive,16265238
AniTrend/anitrend-app,com.mxt.anitrend,1.8.8,Bump version from 1.8.7 to 1.8.8,2021-10-12T08:36:38+00:00,app-release.apk,Bump_version_from_1.8.7_to_1.8.8_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.8/app-release.apk,application/vnd.android.package-archive,16265226
AniTrend/anitrend-app,com.mxt.anitrend,1.8.7,Bump application version from 1.8.6 to 1.8.7,2021-09-03T07:20:02+00:00,app-github-release.apk,Bump_application_version_from_1.8.6_to_1.8.7_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.7/app-github-release.apk,application/vnd.android.package-archive,16265617
AniTrend/anitrend-app,com.mxt.anitrend,1.8.7,Bump application version from 1.8.6 to 1.8.7,2021-09-03T07:20:02+00:00,app-release.apk,Bump_application_version_from_1.8.6_to_1.8.7_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.7/app-release.apk,application/vnd.android.package-archive,16265615
AniTrend/anitrend-app,com.mxt.anitrend,1.8.6,v1.8.6: Ehancements & Bug fixes,2021-05-31T11:06:05+00:00,app-github-release.apk,v1.8.6_Ehancements_&_Bug_fixes_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.6/app-github-release.apk,application/vnd.android.package-archive,16209290
AniTrend/anitrend-app,com.mxt.anitrend,1.8.6,v1.8.6: Ehancements & Bug fixes,2021-05-31T11:06:05+00:00,app-release.apk,v1.8.6_Ehancements_&_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.6/app-release.apk,application/vnd.android.package-archive,16209293
AniTrend/anitrend-app,com.mxt.anitrend,1.8.5,v1.8.5: Bug fixes,2021-05-14T17:46:19+00:00,app-github-release.apk,v1.8.5_Bug_fixes_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.5/app-github-release.apk,application/vnd.android.package-archive,16202613
AniTrend/anitrend-app,com.mxt.anitrend,1.8.5,v1.8.5: Bug fixes,2021-05-14T17:46:19+00:00,app-release.apk,v1.8.5_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.5/app-release.apk,application/vnd.android.package-archive,16202631
